url,label, descriptions, scripts, entities, extra, all ,names, TP_desc, FP_desc, TN_desc,FN_desc,  TP_script, FP_script, TN_script,FN_script,  TP_ent, FP_ent, TN_ent,FN_ent , TP_extra, FP_extra, TN_extra, FN_extra 
https://www.kaggle.com/code/lukemonington/pokemon-images-autoencoder-and-gan-in-tensorflow,Perfect_files,126,3,4,0,128,pokemon images autoencoder and gan in tensorflow ,126,0,4038,-3,3,0,4038,-126,4,0,4038,-125,0,0,4038,-129
https://www.kaggle.com/code/kareem3egm/learn-machine-learning-faster-1,Perfect_files,187,11,7,1,198,learn machine learning faster 1 ,187,0,3970,-10,11,0,3969,-187,7,0,3970,-190,1,0,3969,-197
https://www.kaggle.com/code/vettejeep/masters-final-project-eda,Perfect_files,159,3,8,2,164,masters final project eda ,159,0,4006,-2,3,0,4005,-159,8,0,4006,-153,2,0,4004,-161
https://www.kaggle.com/code/allunia/protein-atlas-exploration-and-baseline,Perfect_files,284,8,13,0,287,protein atlas exploration and baseline ,284,0,3875,-8,8,0,3875,-284,13,0,3875,-279,0,0,3875,-292
https://www.kaggle.com/code/vinayak123tyagi/damage-propagation-modeling-for-aircraft-engine,Perfect_files,148,5,2,2,153,damage propagation modeling for aircraft engine ,148,0,4014,-5,5,0,4014,-148,2,0,4014,-151,2,0,4012,-153
https://www.kaggle.com/code/kueipo/simple-eda-geo-data-time-series,Perfect_files,76,11,5,0,87,simple eda geo data time series ,76,0,4082,-9,11,0,4080,-76,5,0,4082,-80,0,0,4082,-85
https://www.kaggle.com/code/u6yuvi/dl-with-pytorch-mnist-classification,Perfect_files,170,4,6,0,171,dl with pytorch mnist classification ,170,0,3994,-3,4,0,3994,-169,6,0,3994,-167,0,0,3994,-173
https://www.kaggle.com/code/joatom/santa-2021-build-superpermutation-5913,Perfect_files,73,1,2,1,75,santa 2021 build superpermutation 5913 ,73,0,4093,-1,1,0,4093,-73,2,0,4093,-72,1,0,4092,-74
https://www.kaggle.com/code/colinmorris/embedding-layers,No_extra_files,168,6,6,0,174,embedding layers ,168,0,3993,-6,6,0,3993,-168,6,0,3993,-168,0,0,3993,-174
https://www.kaggle.com/code/madz2000/pneumonia-detection-using-cnn-92-6-accuracy,Perfect_files,97,3,4,1,101,pneumonia detection using cnn 92 6 accuracy ,97,0,4068,-2,3,0,4067,-97,4,0,4068,-95,1,0,4067,-99
https://www.kaggle.com/code/alinbanka/using-densenet-to-build-naive-classifier,Perfect_files,74,2,2,0,75,using densenet to build naive classifier ,74,0,4091,-2,2,0,4091,-74,2,0,4091,-74,0,0,4091,-76
https://www.kaggle.com/code/rishikeshsreedhar/online-retail-superstore-cohort-and-rfm-analysis,Perfect_files,287,7,10,0,292,online retail superstore cohort and rfm analysis ,287,0,3876,-4,7,0,3875,-285,10,0,3876,-281,0,0,3876,-291
https://www.kaggle.com/code/jhoowlpz/hepatitis-rna-mlp-multi-layer-perceptron,Perfect_files,11,2,1,1,14,hepatitis rna mlp multi layer perceptron ,11,0,4155,-1,2,0,4154,-11,1,0,4155,-11,1,0,4154,-12
https://www.kaggle.com/code/jairofreitas/covid-19-influence-of-exams-in-recall-precision,Perfect_files,129,5,5,2,136,covid 19 influence of exams in recall precision ,129,0,4034,-4,5,0,4033,-129,5,0,4034,-128,2,0,4032,-133
https://www.kaggle.com/code/kenjee/titanic-project-example,Perfect_files,138,5,2,0,143,titanic project example ,138,0,4024,-5,5,0,4024,-138,2,0,4024,-141,0,0,4024,-143
https://www.kaggle.com/code/shanmukh05/protect-gbr-icevision-training,No_extra_files,71,5,1,0,76,protect gbr icevision training ,71,0,4092,-4,5,0,4091,-71,1,0,4092,-74,0,0,4092,-75
https://www.kaggle.com/code/shivamb/data-science-glossary-on-kaggle,No_extra_files,14,1,0,0,15,data science glossary on kaggle ,14,0,4153,0,1,0,4152,-14,0,0,4153,-14,0,0,4153,-14
https://www.kaggle.com/code/iljara/covid-19-knowledge-graph-a-network-analysis,Perfect_files,193,2,8,1,196,covid 19 knowledge graph a network analysis ,193,0,3972,-2,2,0,3972,-193,8,0,3972,-187,1,0,3971,-195
https://www.kaggle.com/code/residentmario/automated-feature-selection-with-boruta,Perfect_files,130,1,7,1,132,automated feature selection with boruta ,130,0,4036,-1,1,0,4036,-130,7,0,4036,-124,1,0,4035,-131
https://www.kaggle.com/code/redwankarimsony/pulmonary-fibrosis-progression-eda-lung-segment,Perfect_files,124,8,7,1,128,pulmonary fibrosis progression eda lung segment ,124,0,4036,-7,8,0,4036,-123,7,0,4036,-124,1,0,4035,-131
https://www.kaggle.com/code/vinayakshanawad/industrial-safety-complete-solution,Perfect_files,294,13,14,2,307,industrial safety complete solution ,294,0,3862,-11,13,0,3861,-293,14,0,3862,-291,2,0,3860,-305
https://www.kaggle.com/code/jiweiliu/qwk-cupy-vs-numpy-vs-numba,No_extra_files,22,3,1,0,23,qwk cupy vs numpy vs numba ,22,0,4144,-1,3,0,4143,-21,1,0,4144,-22,0,0,4144,-23
https://www.kaggle.com/code/adityashrivastava/breast-cancer-detection-original-d83b2c,Perfect_files,184,16,7,0,188,breast cancer detection original d83b2c ,184,0,3977,-6,16,0,3976,-175,7,0,3977,-183,0,0,3977,-190
https://www.kaggle.com/code/lnhtrang/hpa-public-data-download-and-hpacellseg,Perfect_files,35,1,0,0,36,hpa public data download and hpacellseg ,35,0,4131,-1,1,0,4131,-35,0,0,4131,-36,0,0,4131,-36
https://www.kaggle.com/code/keyit92/end2end-coref-resolution-by-attention-rnn,Perfect_files,71,12,3,1,83,end2end coref resolution by attention rnn ,71,0,4085,-11,12,0,4084,-71,3,0,4085,-79,1,0,4084,-82
https://www.kaggle.com/code/lvulliard/tune-pre-trained-xception,No_extra_files,30,4,0,0,33,tune pre trained xception ,30,0,4134,-3,4,0,4133,-30,0,0,4134,-33,0,0,4134,-33
https://www.kaggle.com/code/sgamez/fashion-ac-gan-with-keras,Perfect_files,102,4,1,1,105,fashion ac gan with keras ,102,0,4062,-3,4,0,4062,-101,1,0,4062,-104,1,0,4061,-105
https://www.kaggle.com/code/arjunsehajpal/mechanism-of-action-exploratory-data-analysis,Perfect_files,125,1,4,2,128,mechanism of action exploratory data analysis ,125,0,4041,-1,1,0,4041,-125,4,0,4041,-122,2,0,4039,-126
https://www.kaggle.com/code/ChristianDenich/quantile-reg-lr-schedulers-checkpoints,Perfect_files,272,5,10,0,275,quantile reg lr schedulers checkpoints ,272,0,3891,-4,5,0,3891,-271,10,0,3891,-266,0,0,3891,-276
https://www.kaggle.com/code/jaganath/advanced-regression-techniques-explained-eda,Perfect_files,271,11,7,1,281,advanced regression techniques explained eda ,271,0,3887,-9,11,0,3886,-270,7,0,3887,-273,1,0,3886,-280
https://www.kaggle.com/code/khoongweihao/gcloud-ensembling-learning-learning-rates,Perfect_files,108,3,4,1,112,gcloud ensembling learning learning rates ,108,0,4057,-2,3,0,4056,-108,4,0,4057,-106,1,0,4056,-110
https://www.kaggle.com/code/nurefsan/mushroom-classification-and-exploration,Perfect_files,141,4,6,0,144,mushroom classification and exploration ,141,0,4023,-3,4,0,4022,-141,6,0,4023,-138,0,0,4023,-144
https://www.kaggle.com/code/tanlikesmath/panda-challenge-256x256-resized-dataset,No_extra_files,3,3,0,0,6,panda challenge 256x256 resized dataset ,3,0,4161,-3,3,0,4161,-3,0,0,4161,-6,0,0,4161,-6
https://www.kaggle.com/code/super13579/panda-classifier-starter-pytorch-eff-b0,Perfect_files,41,7,0,1,49,panda classifier starter pytorch eff b0 ,41,0,4119,-7,7,0,4119,-41,0,0,4119,-48,1,0,4118,-48
https://www.kaggle.com/code/louispk/adams-ss20-final,Perfect_files,418,15,24,2,427,adams ss20 final ,417,1,3739,-10,15,0,3738,-414,24,0,3739,-404,2,0,3737,-428
https://www.kaggle.com/code/amyjang/class-activation-mapping-for-covid-19-cnn,Perfect_files,108,2,1,0,110,class activation mapping for covid 19 cnn ,108,0,4058,-1,2,0,4057,-108,1,0,4058,-108,0,0,4058,-109
https://www.kaggle.com/code/shangxue/running-kaggle-kernels-with-a-gpu-1c3018,Perfect_files,369,7,24,0,373,running kaggle kernels with a gpu 1c3018 ,368,1,3792,-6,7,0,3792,-368,24,0,3792,-351,0,0,3792,-375
https://www.kaggle.com/code/martinpiotte/whale-recognition-model-with-score-0-78563,Perfect_files,298,8,14,1,305,whale recognition model with score 0 78563 ,298,0,3862,-7,8,0,3862,-297,14,0,3862,-291,1,0,3861,-305
https://www.kaggle.com/code/ritam3144/covid19-challanges,No_extra_files,15,15,0,0,30,covid19 challanges ,15,0,4139,-13,15,0,4137,-15,0,0,4139,-28,0,0,4139,-28
https://www.kaggle.com/code/rvislaywade/visualizing-mnist-using-a-variational-autoencoder,Perfect_files,141,5,3,2,145,visualizing mnist using a variational autoencoder ,141,0,4023,-3,5,0,4022,-140,3,0,4023,-141,2,0,4021,-144
https://www.kaggle.com/code/markpeng/deepinsight-transforming-non-image-data-to-images,Perfect_files,131,5,3,3,138,deepinsight transforming non image data to images ,131,0,4031,-5,5,0,4031,-131,3,0,4031,-133,3,0,4028,-136
https://www.kaggle.com/code/parmcoder/skin-cancer-predictor-vanilla-cnn,Perfect_files,207,6,8,1,212,skin cancer predictor vanilla cnn ,207,0,3957,-3,6,0,3955,-206,8,0,3957,-202,1,0,3956,-210
https://www.kaggle.com/code/subota/live-long,Perfect_files,90,2,10,0,92,live long ,90,0,4075,-2,2,0,4075,-90,10,0,4075,-82,0,0,4075,-92
https://www.kaggle.com/code/ahsentahir/bert-transfer,Perfect_files,179,5,10,0,182,bert transfer ,179,0,3984,-4,5,0,3983,-179,10,0,3984,-173,0,0,3984,-183
https://www.kaggle.com/code/aayushrajput/colon-cnn-8-layers,Low_description_files,0,6,0,0,6,colon cnn 8 layers ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/jesucristo/starter-devkit-lyft3d,Perfect_files,176,0,9,0,176,starter devkit lyft3d ,176,0,3991,0,0,0,3991,-176,9,0,3991,-167,0,0,3991,-176
https://www.kaggle.com/code/cookierhkwk/eda-house-price-prediction-eda,No_extra_files,21,6,2,0,27,eda house price prediction eda ,21,0,4140,-6,6,0,4140,-21,2,0,4140,-25,0,0,4140,-27
https://www.kaggle.com/code/modesto/trabalho-machine-learning-7a1699,Perfect_files,48,5,4,0,53,trabalho machine learning 7a1699 ,48,0,4116,-3,5,0,4114,-48,4,0,4116,-47,0,0,4116,-51
https://www.kaggle.com/code/tanlikesmath/panda-challenge-512x512-resized-dataset,No_extra_files,3,3,0,0,6,panda challenge 512x512 resized dataset ,3,0,4161,-3,3,0,4161,-3,0,0,4161,-6,0,0,4161,-6
https://www.kaggle.com/code/ruchi798/kaggle-ml-ds-survey-analysis,Perfect_files,36,4,2,1,41,kaggle ml ds survey analysis ,36,0,4128,-3,4,0,4127,-36,2,0,4128,-37,1,0,4127,-39
https://www.kaggle.com/code/abhinavgargacb/heart-attack-eda-predictor-95-accuracy-score,Perfect_files,48,3,0,1,52,heart attack eda predictor 95 accuracy score ,48,0,4117,-2,3,0,4116,-48,0,0,4117,-50,1,0,4116,-50
https://www.kaggle.com/code/del=cca345899d608f0a/keras-u-net-lb-0-277-epochs-vsplit-thr,Perfect_files,84,11,4,0,94,keras u net lb 0 277 epochs vsplit thr ,84,0,4074,-9,11,0,4072,-84,4,0,4074,-89,0,0,4074,-93
https://www.kaggle.com/code/ilkeakar/merging-and-eda,Perfect_files,69,4,1,2,75,merging and eda ,68,1,4094,-4,4,0,4094,-69,1,0,4094,-72,2,0,4092,-73
https://www.kaggle.com/code/maximkazantsev/tps-08-21-catboost,Perfect_files,78,4,1,1,83,tps 08 21 catboost ,78,0,4086,-3,4,0,4085,-78,1,0,4086,-80,1,0,4085,-81
https://www.kaggle.com/code/vbmokin/heart-disease-automatic-adveda-fe-20-models,Perfect_files,228,6,17,1,233,heart disease automatic adveda fe 20 models ,225,3,3934,-5,6,0,3934,-227,17,0,3934,-216,1,0,3933,-233
https://www.kaggle.com/code/lschneider/bertie-botts-every-flavour-beans,Perfect_files,221,102,15,1,275,bertie botts every flavour beans ,221,0,3866,-80,102,0,3866,-199,15,0,3866,-286,1,0,3865,-301
https://www.kaggle.com/code/artgor/eda-and-models,Perfect_files,89,12,2,0,100,eda and models ,89,0,4066,-12,12,0,4066,-89,2,0,4066,-99,0,0,4066,-101
https://www.kaggle.com/code/samusram/hpa-classifier-explainability-segmentation,Perfect_files,85,11,4,0,96,hpa classifier explainability segmentation ,85,0,4073,-9,11,0,4071,-85,4,0,4073,-90,0,0,4073,-94
https://www.kaggle.com/code/milanzdravkovic/pharma-sales-data-analysis-and-forecasting,Perfect_files,258,7,21,1,265,pharma sales data analysis and forecasting ,258,0,3904,-5,7,0,3902,-258,21,0,3904,-242,1,0,3903,-263
https://www.kaggle.com/code/humamfauzi/multiple-stock-prediction-using-single-nn,Perfect_files,150,3,7,0,153,multiple stock prediction using single nn ,150,0,4015,-2,3,0,4014,-150,7,0,4015,-145,0,0,4015,-152
https://www.kaggle.com/code/amoghjrules/build-gan-assignment-1,Perfect_files,157,5,5,1,162,build gan assignment 1 ,157,0,4006,-4,5,0,4006,-156,5,0,4006,-156,1,0,4005,-161
https://www.kaggle.com/code/lijingwen/2020-1225-mtcnn-facemask-203-21,No_extra_files,31,1,3,0,32,2020 1225 mtcnn facemask 203 21 ,30,1,4135,-1,1,0,4135,-31,3,0,4135,-29,0,0,4135,-32
https://www.kaggle.com/code/alexisbcook/getting-started-with-titanic,Perfect_files,145,2,6,1,148,getting started with titanic ,145,0,4021,-1,2,0,4020,-145,6,0,4021,-140,1,0,4020,-146
https://www.kaggle.com/code/serkanpeldek/object-oriented-titanics,Perfect_files,95,5,5,0,99,object oriented titanics ,95,0,4068,-4,5,0,4068,-94,5,0,4068,-94,0,0,4068,-99
https://www.kaggle.com/code/aayushrajput/lung-cnn-6-layer,Low_description_files,0,6,0,0,6,lung cnn 6 layer ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/youssefelasery/build-an-content-based-recommender-system,No_entity_files,5,2,0,0,7,build an content based recommender system ,5,0,4161,-1,2,0,4160,-5,0,0,4161,-6,0,0,4161,-6
https://www.kaggle.com/code/ramzes2/distribution-of-nuclei-sizes,No_extra_files,24,3,1,0,27,distribution of nuclei sizes ,24,0,4140,-3,3,0,4140,-24,1,0,4140,-26,0,0,4140,-27
https://www.kaggle.com/code/malyshevvalery/tilewise-pipeline,Perfect_files,34,13,1,1,47,tilewise pipeline ,34,0,4121,-12,13,0,4120,-34,1,0,4121,-45,1,0,4120,-46
https://www.kaggle.com/code/willkoehrsen/intro-to-model-tuning-grid-and-random-search,Perfect_files,312,4,19,0,313,intro to model tuning grid and random search ,312,0,3855,0,4,0,3854,-309,19,0,3855,-293,0,0,3855,-312
https://www.kaggle.com/code/hnazari8665/matplotlib,No_extra_files,33,1,0,0,33,matplotlib ,33,0,4134,0,1,0,4133,-33,0,0,4134,-33,0,0,4134,-33
https://www.kaggle.com/code/guidosalimbeni/lstm-and-audio,Perfect_files,46,4,0,0,50,lstm and audio ,46,0,4117,-4,4,0,4117,-46,0,0,4117,-50,0,0,4117,-50
https://www.kaggle.com/code/yassinealouini/efficientdet-meets-pytorch-lightning,Perfect_files,371,3,27,0,372,efficientdet meets pytorch lightning ,370,1,3795,-1,3,0,3794,-370,27,0,3795,-345,0,0,3795,-372
https://www.kaggle.com/code/glenslade/alternative-metrics-kernel,No_extra_files,28,2,2,0,30,alternative metrics kernel ,28,0,4138,-1,2,0,4137,-28,2,0,4138,-27,0,0,4138,-29
https://www.kaggle.com/code/aayushrajput/colon-cnn-pre-trained-models,No_entity_files,0,6,0,0,6,colon cnn pre trained models ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/stdereka/2nd-place-solution-preprocessing-tricks,Perfect_files,66,3,2,0,69,2nd place solution preprocessing tricks ,66,0,4098,-3,3,0,4098,-66,2,0,4098,-67,0,0,4098,-69
https://www.kaggle.com/code/hymanli/02-decimerplus-efficientnetv2-transformer,Perfect_files,415,12,31,0,418,02 decimerplus efficientnetv2 transformer ,414,1,3747,-5,12,0,3746,-409,31,0,3747,-389,0,0,3747,-420
https://www.kaggle.com/code/wonjunpark/vinbigdata-detectron2-train-using-nih-dataset,Perfect_files,238,18,20,0,249,vinbigdata detectron2 train using nih dataset ,238,0,3915,-14,18,0,3914,-235,20,0,3915,-232,0,0,3915,-252
https://www.kaggle.com/code/jackvial/exploratory-data-analysis-dsb-2018,Perfect_files,75,8,2,0,83,exploratory data analysis dsb 2018 ,75,0,4085,-7,8,0,4084,-75,2,0,4085,-80,0,0,4085,-82
https://www.kaggle.com/code/sevdatrumanidze/predict-whether-the-cancer-is-benign-or-malignant,Perfect_files,100,3,4,1,104,predict whether the cancer is benign or malignant ,100,0,4064,-3,3,0,4064,-100,4,0,4064,-99,1,0,4063,-103
https://www.kaggle.com/code/aishjun/nba-salaries-prediction-in-2017-2018-season,Perfect_files,234,2,11,0,235,nba salaries prediction in 2017 2018 season ,233,1,3931,-2,2,0,3931,-234,11,0,3931,-225,0,0,3931,-236
https://www.kaggle.com/code/ashishlepcha/ensemble-learning-on-wisconsin-breast-cancer,Perfect_files,104,20,2,2,116,ensemble learning on wisconsin breast cancer ,104,0,4046,-17,20,0,4046,-101,2,0,4046,-119,2,0,4044,-121
https://www.kaggle.com/code/suniliitb96/tutorial-keras-transfer-learning-with-resnet50,Perfect_files,56,4,2,0,60,tutorial keras transfer learning with resnet50 ,56,0,4109,-2,4,0,4107,-56,2,0,4109,-56,0,0,4109,-58
https://www.kaggle.com/code/akhileshdkapse/sr-super-resolution-gan-keras,No_extra_files,13,5,0,0,18,sr super resolution gan keras ,13,0,4149,-5,5,0,4149,-13,0,0,4149,-18,0,0,4149,-18
https://www.kaggle.com/code/prvnkmr/walk-down-of-domain-understanding,No_script_files,134,0,4,3,136,walk down of domain understanding ,134,0,4032,-1,0,0,4032,-135,4,0,4032,-131,3,0,4031,-133
https://www.kaggle.com/code/jkokatjuhha/in-depth-visualisations-simple-methods,Perfect_files,87,3,1,0,89,in depth visualisations simple methods ,87,0,4077,-3,3,0,4077,-87,1,0,4077,-89,0,0,4077,-90
https://www.kaggle.com/code/jaysmit/mask-rcnn,Perfect_files,245,7,7,0,250,mask rcnn ,245,0,3915,-7,7,0,3915,-245,7,0,3915,-245,0,0,3915,-252
https://www.kaggle.com/code/dschettler8845/train-sartorius-segmentation-eda-effdet-tf,Perfect_files,219,11,6,0,230,train sartorius segmentation eda effdet tf ,219,0,3937,-11,11,0,3937,-219,6,0,3937,-224,0,0,3937,-230
https://www.kaggle.com/code/hondykuma/indoor-navigation-complete-data-understanding,Perfect_files,54,11,2,0,62,indoor navigation complete data understanding ,54,0,4102,-11,11,0,4102,-54,2,0,4102,-63,0,0,4102,-65
https://www.kaggle.com/code/drscarlat/extract-medical-terms-from-free-text-spark-nlp,Perfect_files,52,6,2,0,58,extract medical terms from free text spark nlp ,52,0,4111,-4,6,0,4109,-52,2,0,4111,-54,0,0,4111,-56
https://www.kaggle.com/code/nageshsingh/pneumonia-detection-using-cnn,Perfect_files,84,3,4,0,87,pneumonia detection using cnn ,84,0,4081,-2,3,0,4080,-84,4,0,4081,-82,0,0,4081,-86
https://www.kaggle.com/code/gzuidhof/reference-model,Perfect_files,140,9,0,0,147,reference model ,140,0,4022,-5,9,0,4018,-140,0,0,4022,-145,0,0,4022,-145
https://www.kaggle.com/code/ashery/predicting-chest-x-ray-pathologies,No_extra_files,58,6,2,0,64,predicting chest x ray pathologies ,58,0,4104,-5,6,0,4103,-58,2,0,4104,-61,0,0,4104,-63
https://www.kaggle.com/code/amiiiney/covid-19-proteins-identification-with-biopython,Perfect_files,148,2,10,0,150,covid 19 proteins identification with biopython ,148,0,4017,-2,2,0,4017,-148,10,0,4017,-140,0,0,4017,-150
https://www.kaggle.com/code/ayuraj/experiment-tracking-with-weights-and-biases,Perfect_files,181,2,10,0,183,experiment tracking with weights and biases ,181,0,3984,-2,2,0,3984,-181,10,0,3984,-173,0,0,3984,-183
https://www.kaggle.com/code/paultimothymooney/decision-trees-for-binary-classification-0-99,Perfect_files,61,3,2,2,65,decision trees for binary classification 0 99 ,61,0,4103,-3,3,0,4103,-61,2,0,4103,-62,2,0,4102,-63
https://www.kaggle.com/code/mragpavank/hepatitis-using-svm,Perfect_files,61,1,1,0,62,hepatitis using svm ,61,0,4105,-1,1,0,4105,-61,1,0,4105,-61,0,0,4105,-62
https://www.kaggle.com/code/stefankahl/birdclef2021-exploring-the-data,Perfect_files,130,2,7,0,132,birdclef2021 exploring the data ,130,0,4036,-1,2,0,4035,-130,7,0,4036,-124,0,0,4036,-131
https://www.kaggle.com/code/ibrahimmukherjee/top-5-deep-learning-frameworks-tutorial,Perfect_files,229,5,9,0,233,top 5 deep learning frameworks tutorial ,229,0,3934,-4,5,0,3934,-228,9,0,3934,-224,0,0,3934,-233
https://www.kaggle.com/code/whitebeard71/manas-aggrawal-final,Perfect_files,54,5,1,1,60,manas aggrawal final ,54,0,4109,-4,5,0,4108,-54,1,0,4109,-57,1,0,4108,-58
https://www.kaggle.com/code/afrniomelo/epv-peq-aula-3-classifica-o,Perfect_files,99,4,9,0,103,epv peq aula 3 classifica o ,99,0,4065,-3,4,0,4064,-99,9,0,4065,-93,0,0,4065,-102
https://www.kaggle.com/code/adarshchavakula/a-gentle-introduction-to-sentiment-analysis,No_extra_files,79,2,3,0,81,a gentle introduction to sentiment analysis ,79,0,4086,-2,2,0,4086,-79,3,0,4086,-78,0,0,4086,-81
https://www.kaggle.com/code/pavansanagapati/tensorboard-visualisation-of-fashion-mnist,Perfect_files,170,3,3,1,173,tensorboard visualisation of fashion mnist ,170,0,3996,-1,3,0,3994,-170,3,0,3996,-168,1,0,3995,-171
https://www.kaggle.com/code/scaomath/pandas-slow-xyz-fast-parallel-geometry-features,Perfect_files,83,5,3,0,87,pandas slow xyz fast parallel geometry features ,83,0,4079,-5,5,0,4079,-83,3,0,4079,-85,0,0,4079,-88
https://www.kaggle.com/code/ayuraj/mlops-tutorial-xgboost-with-w-b,Perfect_files,96,4,2,0,100,mlops tutorial xgboost with w b ,96,0,4068,-3,4,0,4067,-96,2,0,4068,-97,0,0,4068,-99
https://www.kaggle.com/code/alexandervc/moa-correlation-analysis-use-igraph,No_extra_files,23,3,2,0,26,moa correlation analysis use igraph ,23,0,4142,-2,3,0,4141,-23,2,0,4142,-23,0,0,4142,-25
https://www.kaggle.com/code/ranjeetjain3/visualization-machine-learning-deep-learning,Perfect_files,139,7,6,1,146,visualization machine learning deep learning ,138,1,4022,-6,7,0,4021,-139,6,0,4022,-139,1,0,4021,-145
https://www.kaggle.com/code/aakashnain/what-does-a-cnn-see,No_extra_files,147,13,4,0,157,what does a cnn see ,147,0,4008,-12,13,0,4007,-147,4,0,4008,-155,0,0,4008,-159
https://www.kaggle.com/code/farizsetiawan/mask-rcnn-fariz-setiawan-17-01-53-0001,Perfect_files,244,7,8,0,249,mask rcnn fariz setiawan 17 01 53 0001 ,244,0,3916,-7,7,0,3916,-244,8,0,3916,-243,0,0,3916,-251
https://www.kaggle.com/code/arunkumarramanan/awesome-deep-learning-with-cnn-mnist-classifier,Perfect_files,467,2,40,0,468,awesome deep learning with cnn mnist classifier ,467,0,3699,-1,2,0,3699,-466,40,0,3699,-428,0,0,3699,-468
https://www.kaggle.com/code/seefun/you-really-need-attention-pytorch,No_entity_files,3,4,0,0,6,you really need attention pytorch ,3,0,4162,-2,4,0,4160,-3,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/mashruravi/pytorch-vs-cancer,Perfect_files,191,6,7,1,195,pytorch vs cancer ,191,0,3972,-4,6,0,3971,-190,7,0,3972,-188,1,0,3971,-195
https://www.kaggle.com/code/soumenksarker/super-resolution-image,No_extra_files,11,7,1,0,17,super resolution image ,11,0,4150,-6,7,0,4149,-11,1,0,4150,-16,0,0,4150,-17
https://www.kaggle.com/code/arthurtok/zoomable-circle-packing-via-d3-js-in-ipython,No_extra_files,116,3,4,0,117,zoomable circle packing via d3 js in ipython ,116,0,4049,-2,3,0,4048,-116,4,0,4049,-114,0,0,4049,-118
https://www.kaggle.com/code/jsaguiar/seismic-data-exploration,Perfect_files,85,4,4,0,88,seismic data exploration ,85,0,4078,-4,4,0,4078,-85,4,0,4078,-85,0,0,4078,-89
https://www.kaggle.com/code/charel/learn-by-example-active-inference-noise,Perfect_files,219,3,12,2,223,learn by example active inference noise ,219,0,3946,-2,3,0,3945,-219,12,0,3946,-209,2,0,3944,-221
https://www.kaggle.com/code/superficiallybot/image-super-resolution-using-keras-autoencoders,No_extra_files,16,8,0,0,24,image super resolution using keras autoencoders ,16,0,4144,-7,8,0,4143,-16,0,0,4144,-23,0,0,4144,-23
https://www.kaggle.com/code/kool777/training-hubmap-eda-tf-keras-tpu,Perfect_files,258,12,13,0,268,training hubmap eda tf keras tpu ,256,2,3897,-12,12,0,3897,-258,13,0,3897,-257,0,0,3897,-270
https://www.kaggle.com/code/ayuraj/v2-self-supervised-pretraining-with-swav,No_extra_files,119,8,6,0,126,v2 self supervised pretraining with swav ,113,6,4041,-7,8,0,4040,-119,6,0,4041,-120,0,0,4041,-126
https://www.kaggle.com/code/ozwi14/310lab1,No_extra_files,30,3,1,0,33,310lab1 ,30,0,4135,-2,3,0,4134,-30,1,0,4135,-31,0,0,4135,-32
https://www.kaggle.com/code/patrickgomes/productivity-and-education-in-the-apps-age,Perfect_files,108,3,1,1,112,productivity and education in the apps age ,108,0,4057,-2,3,0,4056,-108,1,0,4057,-109,1,0,4056,-110
https://www.kaggle.com/code/alexandervc/load-and-eda-for-mouse-retina-cells,No_extra_files,88,3,5,0,90,load and eda for mouse retina cells ,88,0,4077,-2,3,0,4077,-87,5,0,4077,-85,0,0,4077,-90
https://www.kaggle.com/code/qitvision/a-complete-ml-pipeline-fast-ai,Perfect_files,331,7,14,1,336,a complete ml pipeline fast ai ,329,2,3830,-6,7,0,3829,-331,14,0,3830,-323,1,0,3829,-337
https://www.kaggle.com/code/aayushrajput/feature-extraction-colon-images-resnet50,No_description_files,0,6,0,0,6,feature extraction colon images resnet50 ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/borisdee/predicting-mulliken-charges-with-acsf-descriptors,Perfect_files,156,2,3,0,157,predicting mulliken charges with acsf descriptors ,156,0,4010,-1,2,0,4009,-156,3,0,4010,-154,0,0,4010,-157
https://www.kaggle.com/code/animeshseemendra/breast-cancer-detection-idc,Perfect_files,153,19,5,0,155,breast cancer detection idc ,153,0,4011,-3,19,0,4011,-137,5,0,4011,-151,0,0,4011,-156
https://www.kaggle.com/code/mjbahmani/santander-ml-explainability,Perfect_files,158,11,2,0,165,santander ml explainability ,158,0,3998,-11,11,0,3998,-158,2,0,3998,-167,0,0,3998,-169
https://www.kaggle.com/code/aayushrajput/colon-cnn-2-layer,Low_description_files,0,6,0,0,6,colon cnn 2 layer ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/jennaward6/team-4-report-notebook,Perfect_files,140,2,5,1,142,team 4 report notebook ,140,0,4025,-2,2,0,4025,-140,5,0,4025,-137,1,0,4024,-142
https://www.kaggle.com/code/polomarco/1d-gan-for-ecg-synthesis,No_extra_files,27,6,1,0,32,1d gan for ecg synthesis ,27,0,4136,-4,6,0,4134,-27,1,0,4136,-30,0,0,4136,-31
